Age,Income,HouseholdSize,CityAreaSize,MeanCityIncome,MeanCityHousePrize,MeanCityHouseHoldSize,MeanCitySqFtPrice,NumberCars,InternetTrafficVolume,MortageVolume,AccountSpending,CreditCardSpending,HelpHotlineTime,CustomerSince,GrocerySpending,StockVolume,CreditVolume,NASDAQInvest,USAXSFundInvest,BranchVisits,AppLogins,ATMVisits,TimeOnlineBanking,ServiceFees,SocialMediaInter,Bitcoins,NFTs
21,37643,1,698905,256366,1849988,2,7817,1,85,14999,508.55413213146,672.988849509496,2.93480766028692,3,260.441195412339,546.345805111155,2536.59615089221,386.4359075962,151.365379627298,2,68,5,82.1889003187747,24.6564603428355,17,0.0998,2
24,37836,2,694971,244045,1849976,2,8590,1,85,14991,529.930173025399,673.354168798688,5.68161547854995,3,275.758649657418,648.181362804125,2517.38691923945,399.825872542922,138.359053345335,3,64,4,87.2494857062367,25.8062685298479,16,0.0998,1
21,38421,2,695216,247521,1849999,1,8343,1,86,14986,526.862941020164,676.803106983541,2.53537489006262,4,268.551063210797,519.376589078891,2489.22178716197,395.666328758557,167.871483268448,3,62,7,84.4330130210035,25.9844119358283,17,0.0997,4
28,36826,2,693341,243883,1849980,3,8467,1,85,14999,509.182420381803,647.864908827557,4.57629905316715,3,258.320518654132,687.117490268247,2518.89375240842,387.925359271488,137.077181843465,2,64,7,83.940972503558,19.5475429784134,17,0.1006,3
23,38355,3,688004,251620,1849914,3,8629,1,86,14994,635.222266594892,642.391275177711,5.68787494135433,4,263.558709510009,558.285817455531,2494.31024324737,405.454082983408,154.985647165617,2,63,9,85.9192646225952,27.185580191674,17,0.1004,5
25,38500,4,684848,248907,1849894,6,8690,1,85,14983,538.945742425194,664.003585343163,4.53747517679077,3,264.501148288914,843.969574178163,2581.19223211944,406.236790021078,142.533118219747,3,68,6,88.4117895927005,24.7057515380516,16,0.0999,1
24,38129,3,681319,244386,1849956,2,8783,1,83,14998,583.005530928036,640.911261518792,3.89110217573239,3,266.725561275929,676.574843705464,2576.83264959163,393.459838655554,154.671170547082,3,64,4,83.2764699905513,18.5309280539811,17,0.0997,2
26,37869,4,684489,254143,1849924,3,9114,1,83,14994,583.683101828794,658.997614577024,3.50854860684298,3,271.928153854726,648.026504503796,2538.6550486944,409.22280439147,160.68880438909,3,65,7,85.1776274980638,21.1391181603721,17,0.1003,1
23,36756,4,690150,248430,1849999,1,9332,0,85,14992,505.443012504294,644.029094073948,2.71893300798788,2,262.702496796505,795.363689279665,2522.86283277101,397.673223979008,138.443516754332,2,62,9,87.0258022092736,26.9831346316834,16,0.1,1
22,38291,2,687401,244279,1849976,2,7748,1,86,14997,668.260191752607,650.097892379899,2.5073797277833,3,271.73649181287,680.576429743282,2536.70408368401,390.810708537488,151.76163991986,2,65,7,83.8404277843375,21.6688673299311,16,0.0999,4
20,38487,1,689988,247253,1849833,3,8489,1,85,14992,642.045266634553,642.329994050783,5.7193772313977,3,268.006478805472,540.785193061191,2546.34654999852,395.119375460035,163.380807144618,2,65,5,87.270398770852,29.1369561761998,17,0.1001,4
18,37393,2,690444,246841,1849962,5,8904,1,83,14999,562.386708277902,659.512620406518,5.11485469923679,3,267.815671182903,550.266775331153,2468.42104387577,404.748576978775,148.835260166217,2,65,9,82.4447023411247,25.4618229482274,18,0.1005,4
22,39026,2,688920,247070,1849946,4,8644,1,86,14995,586.774445621313,648.283898661249,2.42368831737688,2,265.155286010112,654.65746605975,2441.84603977753,397.66728495823,135.873133553098,2,65,9,84.9500723474092,26.5378372026933,16,0.0993,4
27,38549,2,694497,244939,1849966,2,8856,1,83,14976,558.642552633693,651.496515287819,3.03698513473755,3,270.691777185844,805.476758928098,2319.12216271324,395.075654548559,139.202270800144,3,67,3,83.4701546896304,24.4737068391575,15,0.1001,3
26,39174,5,683502,251527,1849972,1,8273,0,85,14999,534.152286275216,636.940962301354,5.92369591835417,3,257.47672689376,686.085440538623,2657.49068002033,418.11001455238,155.053628263914,2,63,5,88.4218629406891,26.7970127457431,17,0.099,5
23,37924,2,694329,251449,1849939,2,8140,1,84,14991,542.514148843101,649.45556738245,5.02527486102542,3,249.420921528508,691.835964871449,2468.68980146554,377.232007406343,137.530892101846,3,63,11,87.7039831691099,23.6827917214562,15,0.0989,3
26,38039,4,695495,249960,1849958,2,8364,1,86,14993,572.858843495149,647.867081347317,4.05337181604095,3,263.480593555452,574.58737577609,2612.83555849855,392.504772872589,149.711716103424,2,65,3,81.3159900390543,28.0792452699851,17,0.0995,3
26,36719,4,691110,245554,1849984,8,8625,1,86,14992,535.686857194353,669.169652668493,4.80673619453847,2,268.329782401973,737.605962122709,2555.58044794734,416.646656231463,160.82082012049,2,66,6,84.3552559186472,27.6580332610329,18,0.1011,4
22,38606,1,688664,240800,1849992,1,8970,1,85,14990,641.132538976453,641.89825337327,4.209869000968,4,259.029546862017,779.192329767494,2672.50705573701,402.198351235859,160.890990365646,2,65,4,84.6663129123312,29.0524145351845,16,0.1001,4
19,38449,5,687415,250994,1849996,3,8539,1,86,14982,549.024915136099,655.942315420092,2.95978122815675,3,262.101951735489,652.834401102665,2687.24884757612,399.290071392517,144.458951303106,3,64,8,84.4139025033091,30.2080282471439,16,0.1,2
23,37550,6,695317,251428,1849926,2,8942,1,85,14980,592.031456340426,633.016433854498,3.33678068666001,3,267.875720385376,655.592018408638,2548.25853786449,392.496229650153,150.712468556012,3,67,7,81.7912086516345,22.4860539356568,16,0.101,2
21,39408,2,693571,244604,1849987,2,8403,1,84,14997,558.002716262637,674.426894632433,5.37186317344129,3,265.058787360454,639.772279386786,2545.74345794807,394.044882452267,160.237686061806,2,65,6,87.3629969116709,26.2353211067329,16,0.1009,2
22,39627,2,691213,259610,1849971,4,8703,1,85,14996,500.090873498244,647.861331191603,3.9021619671272,3,269.170462560669,679.936157360129,2453.09736002707,399.399892400685,129.664052529335,2,66,7,85.8960206428001,24.5520777027955,16,0.0998,2
24,38695,3,694837,256134,1849899,3,8615,1,86,14971,505.888200502229,656.712504434934,4.21012647130094,4,266.293574308671,812.568002785941,2549.25204702156,390.103781276397,173.843299484667,3,66,7,85.6498888281322,29.6138859016086,17,0.0996,3
25,39637,2,697724,246807,1849966,3,8621,0,87,14997,528.614864826666,658.925369089159,4.91883087901965,3,265.31098274228,565.64098077953,2505.74016307714,404.515865205516,146.656900761462,3,66,5,88.0453370593047,27.0037605295306,17,0.1003,4
23,36862,2,692123,241605,1849981,2,8861,0,85,14988,504.429444776597,657.271695164152,3.73538788079862,3,266.672268845309,646.636461170194,2532.60621369819,422.673928271145,158.974642415173,2,66,7,85.0510977002524,30.3339440095868,16,0.1001,2
25,38085,3,688745,253704,1849982,4,8516,1,85,14988,520.620970350475,644.914958337319,5.27088978371731,2,268.061990857876,800.025660448592,2494.33856628263,400.997994527638,141.347758261087,2,66,5,83.9693143403619,22.4900784723874,16,0.0998,5
23,37735,4,683805,253994,1849956,3,9206,1,85,14973,552.203430528084,648.658874118004,5.98048127177733,4,266.720041707677,675.749876226733,2548.60491405668,397.368336984978,153.608321920676,3,66,2,84.6062385607536,32.6521027934952,17,0.0996,1
26,38457,3,698113,246275,1849976,5,9000,1,85,14995,569.953783331282,635.823975713917,5.1196302167843,3,272.557959960116,641.268934932989,2492.6826376956,397.038644210895,168.088114113723,3,67,8,79.9764359211391,26.7769594878085,16,0.1003,3
24,37836,3,691574,250680,1849859,2,8955,0,84,15000,574.484020973897,678.057030853539,4.32030305563914,2,256.672404487478,646.615003228475,2475.98020337414,412.734735675789,148.076832680737,2,63,7,82.1243962475896,25.3170500569426,16,0.0995,3
20,37914,3,690469,249438,1849985,5,7739,1,86,14991,511.016737052763,638.622159131059,5.63319346003663,3,268.998443819257,624.191917306137,2437.37570869458,397.735940634022,154.005719312665,3,67,6,82.2794092767439,29.2861961518968,16,0.1004,2
23,37453,3,695230,251009,1849970,2,9079,1,84,14997,501.642163447058,647.847866382604,5.11996944006257,2,269.089013650338,611.120189681723,2499.5941912916,415.315587044936,149.369641085434,3,64,7,87.0482742571628,25.0772135137463,16,0.1003,3
27,38271,5,685032,251226,1849987,3,8456,1,86,14994,576.383178710445,650.531033025385,3.59684879827203,2,263.102905450097,725.485028374944,2438.73524413485,409.159331484621,150.313520170944,2,69,7,87.0912422633027,26.289541906084,17,0.1002,1
22,38479,3,695649,254683,1849952,4,8496,1,86,14997,523.939892549135,639.273795300781,4.32064143416569,3,264.617718817314,674.792090272799,2505.73909546687,397.115308449721,167.914977435239,2,67,11,87.6735675194901,24.9590432603807,17,0.1,3
26,36839,2,689909,237561,1849955,2,8383,1,85,14996,523.086213548026,620.030751924356,3.38371303013726,3,270.120090419793,734.994053045211,2535.82954750437,387.387187764454,161.263339339025,3,65,9,85.7690324362885,26.7277145031346,17,0.1001,3
22,38367,4,689408,237053,1849967,1,9886,1,84,14999,525.007781087294,654.366555102814,3.54384224462806,3,264.638763872107,646.656250242397,2334.90358505486,388.08227658334,142.883380266794,2,67,6,84.9288671089564,23.9169508922337,16,0.1004,2
21,37542,3,686560,256150,1849960,6,8205,1,85,14994,551.473295512691,651.478537565502,3.93961706933325,3,256.43371363244,732.148153481032,2467.13904875952,393.857341396851,156.293305181744,2,63,7,86.6767496527406,22.7929669396767,17,0.0998,3
22,37610,2,689966,252163,1849961,5,8543,1,85,14979,561.127833697311,639.641943430838,4.5160684530307,4,267.249731244029,671.944971154593,2486.85835072193,407.670732385686,152.377586208381,2,63,6,82.6636952629143,32.0638853938023,16,0.1005,4
19,39311,3,683321,255810,1849970,2,8905,1,87,14992,586.958663290484,668.501190396457,4.57905338264726,3,263.717300720577,670.534954604036,2616.49085113992,409.117598931377,161.047211459916,3,61,7,87.0147933306253,23.3155490361365,17,0.0999,1
27,38157,2,703026,244048,1849977,3,9073,1,84,14995,525.464187375969,616.782048783786,2.78365289325307,3,256.75620412414,586.099075077163,2417.88687949097,405.025455464324,150.855558794953,2,65,3,88.6679234757292,26.4192541145069,17,0.1003,3
26,36939,4,687096,251083,1849992,6,9023,1,86,15000,544.601615621404,660.966492302235,4.2924772484213,4,266.225918515644,568.686352504088,2589.53229645444,405.750487987093,155.346519872125,3,67,3,84.9346165301656,23.5133940373218,16,0.0999,4
26,36883,4,684551,256414,1849998,5,8030,1,86,14971,535.813023332447,658.963279562317,1.46611667049055,3,269.519452411378,621.538678386318,2474.89540579711,388.651510063856,157.416739604913,2,65,5,83.033677626114,22.1597695377939,16,0.1006,2
25,37719,5,690754,252951,1849925,1,8806,1,84,14995,571.212351576617,656.659172437548,3.85266131205084,3,262.149935538145,656.297551506664,2437.11080939123,406.90147588082,151.110545176898,2,66,8,85.9901504256864,23.0813463630746,16,0.1005,5
21,37842,3,698244,251701,1849944,3,9277,1,85,14970,518.033301608846,648.956094664283,3.14464854563592,3,263.055651967655,651.562675468051,2568.70453786876,389.510329329242,168.485970584622,2,64,8,83.6942789910302,22.8267291145725,16,0.0998,1
20,37399,4,688401,252433,1849960,3,8445,1,86,14973,503.269100498291,637.965869118887,3.79213815952305,2,263.021526364422,750.715851067155,2328.77117934606,387.276748910968,150.904949074704,2,65,7,84.7794871283459,27.1377754461385,16,0.1001,4
26,36891,2,688907,254056,1849978,1,8729,1,83,14992,542.587812840022,686.214537237301,3.80981824718939,3,267.445884243061,692.291411673373,2509.98041507267,412.695488159227,147.387587960511,3,65,6,87.6991657157821,26.4714261001754,16,0.1008,4
20,36859,2,702362,248137,1849940,4,8837,1,86,14970,520.492358058253,655.475990950402,4.11487222481887,3,272.028720871415,660.14542088285,2489.97154719601,384.371550360624,141.408488353908,2,65,10,84.5553088267459,28.6227130618469,18,0.1005,2
22,37573,4,683098,247690,1849922,1,8920,0,83,14999,519.669938373332,645.409204292416,3.88039514143967,3,256.937890436532,513.459426931508,2524.25240289273,401.229684042944,145.543284173376,2,63,7,82.3145330210643,26.172780645782,16,0.1002,3
22,38374,4,689957,241452,1849942,1,8255,1,85,15000,587.337783092583,670.864079303671,4.32442043341997,4,265.782105150211,680.766109245091,2466.79962408146,392.339339203119,159.298903185969,2,67,5,88.1630379745348,26.2526463135258,16,0.1,6
23,37314,3,689823,251356,1849937,4,8446,1,84,14996,527.471677268507,625.583523466427,4.84689387747175,2,268.546711995592,577.984093683978,2496.88813780867,400.948466914378,145.150979440526,2,62,7,84.0585736320439,21.6477046125544,15,0.0996,4
22,37900,3,686171,247685,1849985,4,8561,1,86,14996,541.61357894387,654.635003270671,1.8511458392206,2,260.005944319156,579.85468411545,2571.97305310745,394.673270000264,170.332313674401,2,65,5,82.3537036313694,25.1809113704509,16,0.1003,1
21,37356,2,690165,238975,1849991,2,8943,1,85,14962,568.815616301052,635.409107191946,5.24170182094266,3,259.838463427563,708.949760442985,2584.5671808156,398.025169609489,139.490007964785,3,66,8,84.3651017991987,27.0505093312042,17,0.0996,5
22,36917,4,699633,260016,1849999,4,9131,1,84,14995,607.564759789452,647.105483182652,4.5948669964373,3,257.035783688027,595.960289038625,2455.06406999073,416.906729831041,154.81971967502,2,62,7,86.973702756274,27.2791339657242,17,0.1004,3
26,37307,1,695909,245656,1849993,2,9389,1,83,14971,564.098766430096,646.187645105594,3.86404749032558,4,269.059186558182,767.078978036061,2494.02527645678,418.75542965469,172.898554832259,3,65,4,84.5390136008314,21.8813230953847,17,0.1007,4
22,37608,2,692207,247436,1849996,3,8945,1,86,14998,585.169975690537,634.162752152096,3.74772668943176,3,264.714883494097,539.16858951062,2661.90668432962,385.882369519988,140.841228699623,2,64,6,83.1469326023871,33.3710225570879,17,0.0992,5
22,38486,2,686724,254934,1849787,7,8277,0,86,14997,506.613080565448,682.758474424114,4.17353197188589,3,262.958322171599,696.997368405833,2604.14377029019,401.727988428125,129.640912519629,2,71,5,85.9055737461571,23.3517939154626,17,0.1001,3
25,37071,3,690051,250262,1849972,5,9077,1,84,14967,528.339458070512,653.709993980618,2.68254277767427,3,264.27539640926,644.66721918036,2443.62344795755,406.753757596928,152.398611889163,2,67,6,84.3669253956867,27.6231736560283,17,0.1004,3
22,37871,3,684702,252746,1849940,5,8227,1,84,14999,541.303952225268,676.413945295292,5.36594666822734,4,264.422954585957,660.838615654597,2505.29865920069,386.559990745896,147.804749903033,2,68,6,85.0936973857132,25.6181241076678,17,0.0994,3
26,39000,3,686512,250675,1849943,3,8816,1,87,14999,504.099445702407,641.649393169455,4.61480353611885,3,269.959179135989,614.346325377044,2473.72376247134,394.235315811649,148.526485912991,2,66,8,83.9977482004753,20.943368805375,17,0.1001,3
25,39155,2,689891,245139,1849957,3,8575,1,87,14992,544.649811588938,619.371735367179,6.70305867779699,3,258.039524482455,668.605510040151,2451.62406622419,397.667060924282,154.816909378816,2,67,5,85.7360160095851,25.1180427603837,16,0.0994,4
23,38208,3,686443,249092,1849958,4,8636,1,84,14994,510.540635082802,658.292084249045,4.7126402957669,3,256.178606402609,656.939388647535,2552.2543363469,396.404652195869,137.619918423184,3,64,9,82.2257568272463,26.643200427459,16,0.1003,4
29,37311,2,693056,253973,1849994,3,8361,1,85,14998,632.2353349024,660.342730186835,4.23785686184619,3,276.497356818166,687.615275751087,2544.66197698233,409.78672039289,149.593207907273,2,65,5,84.046120696987,25.6689539507386,17,0.1001,3
20,36621,3,686367,251109,1849966,1,8284,1,84,14999,514.69094017068,650.615286458931,4.11913093041668,3,263.471850873524,703.145590312131,2490.04805866269,404.518902013101,151.976480262264,2,61,4,84.0295564533966,24.8742376259801,17,0.099,4
22,37471,3,692186,255902,1849986,4,8798,1,84,14995,543.890046947282,643.631601257192,3.24519679625881,3,261.469242664777,752.739319150711,2439.69452433432,399.287541787666,142.589458273197,2,61,10,84.8418089137693,25.2048005130418,17,0.1001,1
25,38928,4,686851,250895,1849878,1,8934,1,86,14983,571.567195504657,643.889450659606,5.92563589864103,3,256.851533352071,618.134989127393,2390.25603932345,387.642434639138,156.40317242437,3,65,9,84.1584414752078,26.8010424700092,17,0.1,4
23,38364,1,685162,255334,1849998,4,9004,1,85,14994,605.087809959672,666.086347359565,3.80686114370743,4,271.336796586275,664.295119023192,2425.51638678964,393.081483438859,159.578537065277,2,65,2,83.6763500528349,28.5602786689353,17,0.1003,2
24,37869,2,687239,248886,1849884,4,8217,1,85,14982,504.170450070805,656.006869405738,3.40329614588736,3,270.477111653406,701.583687392606,2538.60394635953,399.155767626408,149.560063938011,2,64,8,85.3452421786216,21.3595068313792,17,0.1,4
26,38579,1,691842,246779,1849930,1,9194,1,84,14999,603.387622008932,653.303800083071,4.1959435884814,3,264.50641406905,675.075212754248,2640.05366696521,399.116764946521,160.379257399041,2,64,7,84.7692360517524,23.5158455049402,17,0.0991,4
23,38215,3,698603,257262,1849965,4,7841,1,86,14991,547.287391882348,651.574174250705,6.4829899620171,3,258.472765956519,581.723444967785,2501.15057446125,391.670920538077,145.612269559935,3,64,7,85.07628189941,25.5797450782353,16,0.0995,5
25,37826,2,688109,252537,1849954,3,8461,1,85,14993,561.301685547623,631.674823261519,5.19650239105873,3,267.814871697296,783.570849549017,2708.67943846408,402.653992460287,142.158159937727,2,62,3,87.0283324494411,29.5569140984031,17,0.0989,2
22,37078,5,690180,246586,1849990,4,8757,1,85,14990,572.904286671001,658.206048270989,2.54932969272336,3,260.830538184657,594.427539151728,2407.35642038188,411.617683867568,161.815135708854,2,63,7,85.3221440773763,29.1295870178,15,0.1003,5
25,38483,4,687311,248376,1849922,3,9027,1,85,14993,575.754020685532,658.524340676878,5.65144304320052,2,263.903565100426,578.554133695303,2511.66383138498,413.337560826971,147.186233906904,2,67,5,86.5496118614847,20.9036576279112,17,0.0998,3
21,37753,3,688696,246640,1849910,3,8319,1,83,14968,539.621965290443,638.823904687612,2.33260142743088,3,271.000189132682,651.163583136414,2555.89397796068,401.910379807311,157.556483096036,2,67,8,87.1159868677573,22.4018141791362,16,0.0998,3
26,37966,4,689687,247249,1849999,2,8806,1,83,14998,551.597247324763,650.879607720016,4.12733220943579,3,268.277909585828,680.511623647727,2486.22925728905,395.428658342553,158.189877603817,2,71,6,85.0545775136388,27.060803672391,16,0.1009,3
20,37988,2,696727,252558,1849934,2,8692,1,85,14993,584.736110107985,627.378367162747,4.8590802726729,4,264.502508189477,620.168628654458,2488.62885856909,406.703912870226,140.333521414104,3,66,5,86.4848190953873,26.00660154785,16,0.0995,2
20,38814,2,693423,250440,1849948,2,9388,1,85,14992,583.050392099087,653.69038960615,5.82567646211893,4,262.832906367373,467.144465468032,2544.01545370662,410.153045298674,158.843329892142,2,66,5,83.3714457874052,28.9382258110529,17,0.1002,3
26,38273,3,691012,255675,1849958,1,7862,1,84,14998,561.391271587602,651.319251816212,3.31525503560864,3,264.000139506951,684.612013510897,2458.64036006023,410.725634421138,150.237121134279,2,65,7,86.0325795016995,26.1926773376712,16,0.1005,2
28,37820,2,682572,250464,1849905,2,8234,1,85,14999,509.072418725097,640.30255671876,4.10299227262996,3,267.233180958329,620.944048707785,2573.33841949891,404.583375877617,165.856116208454,2,62,8,85.5517714049329,29.6488357965101,16,0.1004,5
25,39092,6,689442,251287,1849988,3,8686,1,85,14999,557.448304908896,652.059614159396,4.17887894119899,3,265.557679299728,540.060355597408,2558.2201146389,401.68422641962,143.6059571458,2,65,6,85.9272053157488,24.6010641052036,17,0.0997,3
25,37985,2,698775,250802,1849902,3,8241,1,85,14997,561.916903104633,629.684242449218,4.50841111755196,3,269.898012507422,737.889104048334,2478.32451395317,394.17767224324,147.474753152172,2,67,5,88.8222432010752,23.3996226414422,16,0.0997,4
24,37929,4,693518,241784,1849975,5,8761,0,83,14946,610.035928055498,667.69465675649,6.5703605429906,4,271.467620311987,554.8497099398,2421.35821630313,392.898931117587,147.547946600524,2,66,6,81.9173259181399,28.0227425908954,17,0.1007,3
24,37270,4,691061,252946,1849997,5,8715,1,84,14988,587.047749940145,652.972451347178,2.61744900108378,2,266.404173246675,748.967109015052,2571.29113533472,388.10832549602,154.660893477528,2,66,6,87.7982955832292,24.505395576674,16,0.0995,2
25,37773,3,692125,248768,1849985,2,8259,1,84,14999,514.979662529179,644.115432349833,6.15312472762002,3,265.269964463722,611.997412227991,2515.03745145991,407.614464821018,167.831044971913,2,65,5,86.5152508095226,21.3793760899584,16,0.0994,2
27,37714,2,689005,246981,1849991,4,9223,1,86,14990,577.044004291811,660.112558058073,5.06469494033124,2,259.70935889627,571.350578433453,2497.24747106254,404.3837478617,151.806381626262,3,66,9,85.3576144657561,27.9778021644265,17,0.0996,3
22,37731,3,694357,243249,1849971,4,9069,1,85,14999,746.202775506134,657.408082196401,3.42112857197367,3,262.446397157658,611.413498408703,2420.99108494567,409.965936347761,166.051576694982,2,63,5,84.1299060308418,26.6285923161928,17,0.1,3
24,37787,1,692124,252328,1849913,3,8893,1,85,14995,545.597498912238,675.836424744143,6.07083429180564,3,259.653019975295,663.529232302605,2525.26274570349,378.852219544885,162.946773018612,3,65,5,86.2890626812779,24.8006447078379,16,0.1007,3
21,38477,2,694770,253116,1849984,3,8684,1,85,14990,543.281927589469,645.449042276108,2.94653010069386,2,266.802274915408,662.888327902793,2462.84541845378,418.59011175161,159.904834983569,3,63,7,86.2554106063138,25.8506501197448,16,0.0999,2
23,40158,2,694043,251779,1849980,4,8860,1,84,14972,510.282675780923,659.467002171297,4.37018862727826,3,263.321495279084,680.420239431628,2440.01581002452,407.402839570655,134.98231158007,3,63,10,83.310631635694,18.8128538055016,17,0.0994,4
19,37249,2,681591,252761,1849990,5,8546,1,84,14993,587.07398222242,627.594828942446,5.39895685513099,3,265.692343694653,721.72327031008,2534.10291242316,393.530983308006,157.319428354568,2,66,6,85.0606832172483,24.2651336950615,17,0.0995,4
25,38298,6,690903,255531,1849993,4,8562,1,86,14998,540.234459023171,638.696110939472,4.62503336890119,2,264.554828764353,708.360590818732,2394.01034441885,393.056359395994,154.908167814162,2,65,6,86.1705890679199,23.4674647323683,17,0.0994,4
24,38026,2,687081,253618,1849967,3,8096,1,84,14993,567.143722260437,673.470274721755,5.27084392775989,4,264.708057934925,608.627002822599,2456.70873898266,402.899245718046,160.218221928288,2,65,5,86.6013102159046,21.4757754320259,16,0.1,2
26,38807,4,692983,250348,1849989,3,8673,1,84,14997,513.328571636051,659.878790134342,4.68773198900347,3,278.32278562977,688.5300932605,2488.58587188354,404.174054837127,168.586625354365,2,63,5,84.4538341651731,28.1397219443836,17,0.1004,3
23,39059,2,689883,238492,1849966,4,8934,1,83,14999,567.604730376912,619.653634970064,4.93568317762647,4,261.726536865955,724.53044120865,2452.72494790449,396.492667356603,157.134092631947,3,65,6,85.246812354255,25.1401444170916,16,0.1001,2
28,38875,2,686795,250826,1849994,1,8666,1,85,14974,551.727687826775,643.183227846429,3.31925829841733,3,267.659553435122,663.370377054781,2586.34025147464,402.524524066797,151.106695405153,3,68,11,82.4311907407424,23.2799690001593,17,0.0997,4
25,38871,1,683946,250425,1849972,2,9363,1,84,14910,553.388807027138,641.394898173769,2.37176998307034,3,270.13960750214,710.980932410292,2451.14196233253,403.185681673786,152.881585848717,3,62,8,83.7856130623945,24.0775249628801,17,0.0994,3
21,37410,2,690954,248317,1849993,5,8831,1,86,14994,524.586677836265,660.276544004157,4.68347576549695,4,253.037073754231,630.872993238283,2441.68452691066,386.80202171971,150.434302958891,3,64,4,82.5296232823688,23.498087534096,16,0.1011,5
22,37367,4,693271,244861,1849960,3,8275,1,85,14994,531.87507484863,638.823669960787,4.33061045300265,3,262.293958296063,709.267329709662,2628.54430903186,407.820193209305,149.88556451331,2,66,9,83.0306581455605,24.5201315241319,16,0.0991,4
22,37721,3,691332,258478,1849987,3,8591,1,87,14999,590.994348658998,656.776675400435,4.17702315701698,3,274.781687083213,669.448012649602,2592.20785152686,397.282975078176,151.032954946278,3,67,5,84.4970554229138,26.9463744457741,16,0.0998,3
21,36697,2,687988,250914,1849999,3,8600,1,85,14994,522.537588636677,656.192366122693,4.97598948521088,3,254.36116070722,617.859229945411,2432.67900396648,404.896403642828,149.628089758195,2,67,4,86.3712243521002,23.1562376409405,16,0.0996,3
26,38579,5,691082,249563,1849941,3,7914,1,86,14969,524.344434113987,648.891997913493,3.70214915739597,3,266.063848662456,605.915849280792,2559.52317947745,390.873476445405,138.565184315062,2,67,5,84.5222882040878,25.9423041026625,16,0.1004,3
22,38462,2,691587,249557,1849915,4,8567,1,82,14986,513.936200055877,645.635960969143,5.31496005458929,3,265.460192811357,834.976254041863,2587.87292851395,407.871217298043,153.721542164511,3,64,8,85.1776715393542,22.3374804582882,16,0.1004,3
21,39640,5,685231,253411,1849995,3,7915,1,88,14998,662.136172691511,625.620465613028,4.90022057391997,3,268.051065542736,700.124569923248,2538.19070892447,397.923274654894,151.010661499406,2,64,8,83.7060770747277,24.0056655541547,16,0.1006,3
22,37659,5,686420,255789,1849973,2,8765,1,84,14994,513.037167959108,660.36804913304,3.83535129373385,3,269.700062239028,613.350854796713,2514.68224847591,389.183687091989,146.106926381576,2,63,9,86.5986939248991,20.4231603561209,16,0.1001,4
23,38986,2,680524,251084,1849993,2,8514,1,83,15000,531.611430954503,634.748610045707,3.94293465043957,2,265.839073954934,556.804439055101,2494.04660405437,401.626986017933,145.682207548863,2,65,7,82.1651605803678,25.2459485855091,17,0.1005,3
20,37783,2,692100,242864,1849975,3,8430,1,85,14993,587.037749158245,642.458442019366,3.52720676202081,4,257.926834652329,713.543902670329,2460.00611405582,397.628120011682,148.057160239726,3,63,6,84.3542610113776,28.6207344290124,17,0.1004,3
21,37943,4,690681,249235,1849996,3,8225,0,85,14982,566.994803250723,659.861462986888,2.26241459402065,4,260.341446128061,612.788546787109,2471.4361239079,394.538545386937,153.481779266073,3,66,8,86.5489748548457,30.4586205844457,16,0.099,3
24,37763,4,694944,251421,1849969,4,8451,1,84,14991,506.817561885901,669.538413666884,3.35563167061622,3,264.496211046829,733.377973575327,2430.76091432981,405.614495618623,167.537674717653,3,64,3,82.8329524642108,22.5655369736546,16,0.0993,2
25,38164,4,692418,254347,1849960,2,8781,1,85,14983,574.66644591631,660.458534346818,3.83802968037591,3,268.127997538634,625.855327796914,2348.01538627123,404.567810722782,142.060610030639,3,67,5,86.4828567981196,27.2990195051182,16,0.1001,3
23,38388,3,686462,256974,1849994,5,8329,1,84,14998,519.107707206281,637.650230319695,2.36242971519161,2,257.86950470934,689.689796860777,2505.20978464652,403.861103016489,152.306106413272,3,66,8,84.0758744846027,26.6733709689838,16,0.0995,4
24,38955,3,689813,253156,1849978,4,8492,1,86,14993,526.323070385712,655.531185717286,2.99438482117269,4,273.058035270348,757.729372813541,2482.40872241484,385.636361829701,126.103708426719,2,66,8,82.2854505862068,26.6206707847213,17,0.099,3
25,37676,2,686198,261961,1849929,2,8344,1,85,14995,601.255655147548,634.868040286276,5.77679019610997,2,272.384303012877,445.425553178591,2452.20562762269,402.765395090594,149.548841001188,2,60,10,82.5855592758164,29.5531665502523,16,0.0996,3
24,39866,4,688892,244706,1849965,3,8856,1,85,14993,522.317828949405,649.009545838293,5.32911912880633,2,266.468413384915,754.159787955582,2443.77187534287,408.7263112422,136.405628562145,3,61,4,88.2288524647718,23.7758592608854,16,0.1003,3
22,38828,3,687571,249917,1849993,1,8812,1,84,14987,607.794807773075,657.292267785919,2.83821823841325,3,268.095197534275,733.848507382891,2447.60331839948,406.530613499953,154.449715282299,3,65,6,85.0519627301595,23.8684448546762,17,0.1005,4
21,38504,4,682841,248898,1849957,4,9193,1,86,14975,562.905160463317,642.720076567131,4.10885676785382,3,258.776152169794,612.259353349001,2635.1425916624,402.874940461266,161.373920314837,3,64,6,86.4211095428016,29.277007028841,16,0.1003,3
25,37913,3,688913,250209,1849984,4,8579,1,86,14995,520.577628943883,665.073942091016,3.43531290234167,2,267.615957438424,614.292714818654,2611.50507432381,389.520323729644,157.046536640633,3,64,7,86.1603996025174,27.5039511804138,15,0.1003,2
